Tweet:lihat magnus chase ... lihat price tag ... ummmmmm ... im fine ... yas ... ok ... 	 ReaderName:maya_มะยๅ 	 ReaderScreenName:mypxckyyy 	 ReaderId:261068778 	 userLocation:my cave 	 FollowersCount:464 	 FriendsCount:245 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-27 03:09:19 
Tweet:5 of 5 stars to Magnus Chase and the Sword of Summer by Rick Riordan https://t.co/kOHByHJk7g 	 ReaderName:Dulceisnotonfire  	 ReaderScreenName:DulceFromMars 	 ReaderId:63815964 	 userLocation:México/Puebla. 	 FollowersCount:431 	 FriendsCount:1252 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-23 03:00:36 
Tweet:#Books - Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer - https://t.co/9UOyQtRZ0V https://t.co/iYudRISxSr 	 ReaderName:Press Today 	 ReaderScreenName:breaking_news88 	 ReaderId:31884877 	 userLocation: 	 FollowersCount:11411 	 FriendsCount:177 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-23 03:00:33 
Tweet:Magnus Chase I: 7.2/10. The story is okay, the quest is clever, but somehow, perhaps because my bangkotan age, I find the humor garing. 	 ReaderName:Duileh 	 ReaderScreenName:cielharrland 	 ReaderId:549122829 	 userLocation:The 3rd World 	 FollowersCount:304 	 FriendsCount:399 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-23 02:39:29 
Tweet:I new to re read magnus chase i don't care If I finished it yesterday I need it again 	 ReaderName:Nina 	 ReaderScreenName:fookinglooza 	 ReaderId:274294177 	 userLocation: 	 FollowersCount:810 	 FriendsCount:939 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-23 02:10:29 
Tweet:@son_hades1 //I can't stand those. Avoiding Magnus Chase 	 ReaderName:Melinoe 	 ReaderScreenName:_Princess_Ghost 	 ReaderId:3386379592 	 userLocation: 	 FollowersCount:374 	 FriendsCount:405 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-23 02:09:11 
Tweet:Magnus Chase just said the word anime! I don't know why that shocks me so much. 	 ReaderName:Raven@UNDERTALE 	 ReaderScreenName:pachimogu 	 ReaderId:2635836390 	 userLocation: 	 FollowersCount:24 	 FriendsCount:72 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-23 01:57:35 
Tweet:I entered to win signed copies of #MagnusChase books from @camphalfblood and @nymediaworks! https://t.co/uJr0ZHHiPY 	 ReaderName:Nathan Kirsch 	 ReaderScreenName:nthnkirsch2 	 ReaderId:1161836994 	 userLocation: 	 FollowersCount:297 	 FriendsCount:2007 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-23 01:45:21 
Tweet:RT @_MiniMischief_: //might lock Siri... To avoid unwanted followers *couch Magnus Chase* 	 ReaderName:Melinoe 	 ReaderScreenName:_Princess_Ghost 	 ReaderId:3386379592 	 userLocation: 	 FollowersCount:374 	 FriendsCount:405 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-23 01:38:54 
Tweet://might lock Siri... To avoid unwanted followers *couch Magnus Chase* 	 ReaderName:Siri Lokidottir 	 ReaderScreenName:_MiniMischief_ 	 ReaderId:916031130 	 userLocation:New York, NY 	 FollowersCount:1424 	 FriendsCount:2011 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-23 01:38:20 
Tweet:RT @MaggieReadsALot: Magnus Chase-- The Sword of Summer Review (SPOILERS) https://t.co/I15KjX4ptn via @YouTube #MagnusChase #GodsofAsgard #… 	 ReaderName:vιcтorια 	 ReaderScreenName:Sesosdealga_ 	 ReaderId:343734234 	 userLocation:Chile . 	 FollowersCount:1462 	 FriendsCount:1452 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-23 01:29:07 
Tweet:I love Magnus Chase @camphalfblood 💗💗 	 ReaderName:ha(ngel)ruka 	 ReaderScreenName:scilesgrande 	 ReaderId:271816089 	 userLocation:witch | shadowhunter | demigod 	 FollowersCount:4590 	 FriendsCount:909 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-23 00:51:48 
Tweet:So I just started reading 'Magnus Chase and the Gods of Asgard: The Sword of Summer' last night and I'm really digging it. 	 ReaderName:Magnus Chase 	 ReaderScreenName:monsterdonutkid 	 ReaderId:359977157 	 userLocation:Davao City, Philippines 	 FollowersCount:431 	 FriendsCount:291 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-23 00:39:28 
Tweet:RT @WlTCHBOY: @feferi_ebubbles *magnus chase voice* fuck it. IM SO GAY! IM FUCKING GAY! 	 ReaderName:sp(ooky)ace hets 	 ReaderScreenName:feferi_ebubbles 	 ReaderId:2281286442 	 userLocation:icon by may12324 	 FollowersCount:70 	 FriendsCount:144 	 CreatedTime:False 	 Retweeted:2 	 RetweetCount:2015-10-23 00:39:07 
Tweet:magnus chase is so much better than p*o lol 	 ReaderName:one and only 	 ReaderScreenName:only_osh 	 ReaderId:3430858097 	 userLocation: 	 FollowersCount:5 	 FriendsCount:35 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-23 00:36:40 
Tweet:@feferi_ebubbles *magnus chase voice* fuck it. IM SO GAY! IM FUCKING GAY! 	 ReaderName:halloweenie 	 ReaderScreenName:WlTCHBOY 	 ReaderId:2837912567 	 userLocation:he/they • 16 • ♡ luma & aj ♡ 	 FollowersCount:91 	 FriendsCount:79 	 CreatedTime:False 	 Retweeted:2 	 RetweetCount:2015-10-23 00:34:44 
Tweet:magnus chase spoilers// they just met thor and magnus mentions the marvel thor and MY WORLDS ARE COLLIDING 	 ReaderName:LIZZIE! 	 ReaderScreenName:thatbluebox 	 ReaderId:45223715 	 userLocation:canada // header by @FROMDUSKS 	 FollowersCount:884 	 FriendsCount:320 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-23 00:27:02 
Tweet:RT @camphalfblood: Photo: It appears we have an Italian cover for Magnus Chase. Title has been changed to The Sword of the... https://t.co/… 	 ReaderName:Katherine McCall 	 ReaderScreenName:AvengingMcCall 	 ReaderId:853427131 	 userLocation:Beacon Hills 	 FollowersCount:710 	 FriendsCount:1992 	 CreatedTime:False 	 Retweeted:87 	 RetweetCount:2015-10-23 00:16:46 
Tweet:Magnus Chase and the Hammer of Thor woohoo 	 ReaderName:Sushianna 	 ReaderScreenName:sushiannx 	 ReaderId:290444386 	 userLocation:Camp Half Blood 	 FollowersCount:213 	 FriendsCount:287 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-23 00:13:35 
Tweet:magnus chase is a Gay, 	 ReaderName:swagness chase 	 ReaderScreenName:monsteraus 	 ReaderId:3131520628 	 userLocation:icon--pfeffersteak.tumblr.com 	 FollowersCount:144 	 FriendsCount:101 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-23 00:10:43 
Tweet:lmao all of the fics on ao3 for magnus chase are blitzstone 	 ReaderName:co deeee 	 ReaderScreenName:blitzstones 	 ReaderId:339415044 	 userLocation:(she/them) 	 FollowersCount:5657 	 FriendsCount:131 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-23 00:08:04 
Tweet:Magnus Chase-- The Sword of Summer Review (SPOILERS) https://t.co/I15KjX4ptn via @YouTube #MagnusChase #GodsofAsgard #Sword of Summer 	 ReaderName:Maggie Samek 	 ReaderScreenName:MaggieReadsALot 	 ReaderId:1639199906 	 userLocation:Colorado Springs, CO 	 FollowersCount:28 	 FriendsCount:91 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-22 23:40:27 
Tweet:RT @HarvardBooks: Signed #MagnusChase by @camphalfblood @DisneyHyperion. We can ship throughout U.S.! http://t.co/mcZdMpytPe http://t.co/9G… 	 ReaderName:g. 	 ReaderScreenName:Gabrieusouz 	 ReaderId:312646503 	 userLocation:Long Island, NY 	 FollowersCount:38 	 FriendsCount:59 	 CreatedTime:False 	 Retweeted:52 	 RetweetCount:2015-10-22 23:31:58 
Tweet:Magnus Chase and the Gods of Asgard, Book 1
https://t.co/2E9YD1QORK https://t.co/U8Hvc3VBJ2 	 ReaderName: Hot New Releases 	 ReaderScreenName:shouhinsokuhou 	 ReaderId:3315473876 	 userLocation: 	 FollowersCount:1970 	 FriendsCount:2150 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 23:31:11 
Tweet:Magnus Chase and the Gods of Asgard, Book 1
https://t.co/n6GiQTP0wG https://t.co/mpMKG6qiAY 	 ReaderName: Hot New Releases 	 ReaderScreenName:shouhinsokuhou 	 ReaderId:3315473876 	 userLocation: 	 FollowersCount:1970 	 FriendsCount:2150 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 23:31:09 
Tweet:@xtineMAY Can we expect a Magnus Chase booktalk in the near future? 	 ReaderName:Derek Phu 	 ReaderScreenName:TheGreatPhudini 	 ReaderId:40849761 	 userLocation:Aberdeen, Scotland 	 FollowersCount:171 	 FriendsCount:675 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 23:21:09 
Tweet:@jonathanowens21 and bro, I just saw one of the funniest chapter titles in the new Magnus chase book. 	 ReaderName:티와 	 ReaderScreenName:EtiennedaTiwa 	 ReaderId:441780434 	 userLocation:런던 / 미들주브러, 영국 	 FollowersCount:557 	 FriendsCount:918 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 23:15:11 
Tweet:Current reads: The Crown Of Ptolemy and Magnus Chase And The Sword Of Summer. I'm one happy bitch!!! 😇😸☺️😁😍😘💕 	 ReaderName:Kay Lee 	 ReaderScreenName:katm0rs_ 	 ReaderId:3185652037 	 userLocation: 	 FollowersCount:30 	 FriendsCount:85 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 23:10:55 
Tweet:SAMIRAH IN @camphalfblood 'S BOOK MAGNUS CHASE IS MUSLIM. I AM GONNA CRY OF HAPPINESS 	 ReaderName:anjali 	 ReaderScreenName:anjali_surinder 	 ReaderId:2896889234 	 userLocation:IAM '19 	 FollowersCount:222 	 FriendsCount:439 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 22:59:36 
Tweet:RT @Danaalisonlevy: A backhanded Percy Jackson dig in Magnus Chase. Nicely done, @camphalfblood! http://t.co/fugzMNFz1H 	 ReaderName:spooky chas 	 ReaderScreenName:upchurchfunk 	 ReaderId:573245752 	 userLocation:underworld 	 FollowersCount:2677 	 FriendsCount:2903 	 CreatedTime:False 	 Retweeted:2 	 RetweetCount:2015-10-22 22:49:20 
Tweet:Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer for 19.99 #Asgard https://t.co/yijYY2PwQ4 	 ReaderName:DQT SocialClassified 	 ReaderScreenName:DoubleQuicktime 	 ReaderId:2380588674 	 userLocation:United States 	 FollowersCount:1123 	 FriendsCount:610 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 22:30:27 
Tweet:magnus chase spoilers // "hearthstone passes out even more than jason grace" (though i have no idea who that is) ABSOLUTELY INCREDIBLE 	 ReaderName:LIZZIE! 	 ReaderScreenName:thatbluebox 	 ReaderId:45223715 	 userLocation:canada // header by @FROMDUSKS 	 FollowersCount:884 	 FriendsCount:320 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 22:19:35 
Tweet:Do you love #PercyJackson? Enter now to win @camphalfblood's newest, #MagnusChase! #ad https://t.co/6ItMb5QM3S 	 ReaderName:The Daily Quirk 	 ReaderScreenName:DailyQuirkBlog 	 ReaderId:531806836 	 userLocation:USA 	 FollowersCount:33121 	 FriendsCount:3108 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 22:06:08 
Tweet:#Books - Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer - https://t.co/9UOyQtRZ0V https://t.co/2cnoVWBpxZ 	 ReaderName:Press Today 	 ReaderScreenName:breaking_news88 	 ReaderId:31884877 	 userLocation: 	 FollowersCount:11411 	 FriendsCount:177 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 21:54:51 
Tweet:RT @mybusykids: Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer - $10.55 http://t.co/EgVyIoSjqg 	 ReaderName:Liliana Sánchez 	 ReaderScreenName:LilianaSnchez9 	 ReaderId:2190377608 	 userLocation:CORRIENTES,  ARGENTINA.  	 FollowersCount:8268 	 FriendsCount:6402 	 CreatedTime:False 	 Retweeted:2 	 RetweetCount:2015-10-22 21:46:38 
Tweet:RT @mybusykids: Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer - $10.80 https://t.co/EgVyIoSjqg 	 ReaderName:Liliana Sánchez 	 ReaderScreenName:LilianaSnchez9 	 ReaderId:2190377608 	 userLocation:CORRIENTES,  ARGENTINA.  	 FollowersCount:8268 	 FriendsCount:6402 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-22 21:46:28 
Tweet:I'm on the first page of magnus chase and it already reminds me so much of the original pjo books ❤❤❤❤❤ 	 ReaderName:GON CENA 	 ReaderScreenName:thmyscira 	 ReaderId:10337852 	 userLocation: 	 FollowersCount:232 	 FriendsCount:189 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 21:40:52 
Tweet:I think I just fell in love with Magnus Chase. He's a Murphys fan, which means he's my new favorite person. https://t.co/RkckiR6g78 	 ReaderName:Chloe 	 ReaderScreenName:GeekQueenChloe 	 ReaderId:3567321736 	 userLocation:My mind palace 	 FollowersCount:49 	 FriendsCount:77 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 21:19:24 
Tweet:@camphalfblood I love the chapter titles you create. Especially in Magnus Chase. 	 ReaderName:Courtney Brabson 	 ReaderScreenName:courtneyb0920 	 ReaderId:3047973758 	 userLocation: 	 FollowersCount:67 	 FriendsCount:205 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 21:02:22 
Tweet:Hey Rick! @camphalfblood 
What do you think about the Italian cover of Magnus Chase? https://t.co/4DrGLJbV9Q 	 ReaderName:. 	 ReaderScreenName:Reynoldsvoice 	 ReaderId:2746064330 	 userLocation:Cher Lloyd & Little Mix follow 	 FollowersCount:5703 	 FriendsCount:5127 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 20:59:03 
Tweet:RT @HALLSMSREADS: YAY!!  "Magnus Chase and the Gods of Asgard" have arrived at the H.M.S. Library!! https://t.co/F9tOcWJ27d 	 ReaderName:coach mccoy 	 ReaderScreenName:hallstrack1 	 ReaderId:2327131161 	 userLocation: 	 FollowersCount:57 	 FriendsCount:94 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-22 20:09:52 
Tweet:Magnus-Whovian, Thor-GoT-fan, Odin-tech-nerd + we get a dorky elf/dwarf duo&amp;a muslim Valkyrie - I love the Magnus Chase-series already :D 	 ReaderName:fyndra86 	 ReaderScreenName:fyndra86 	 ReaderId:2873729085 	 userLocation:Budapest 	 FollowersCount:5 	 FriendsCount:7 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 19:54:09 
Tweet:Feature Book Friday: Magnus Chase and the Sword of Summer. by Percy Jackson author, Rick Riordan. 

Magnus Chase... https://t.co/NJ55pIW6nu 	 ReaderName:Rona Gallery 	 ReaderScreenName:RonaGallery 	 ReaderId:77369607 	 userLocation:Eastbourne 	 FollowersCount:151 	 FriendsCount:309 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 19:45:02 
Tweet:I entered to win signed copies of #MagnusChase books from @camphalfblood and @nymediaworks! https://t.co/f9pe29rsVT 	 ReaderName:Ken Christensen 	 ReaderScreenName:KenChristense13 	 ReaderId:2491395252 	 userLocation: 	 FollowersCount:194 	 FriendsCount:1174 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 19:04:11 
Tweet:YAY!!  "Magnus Chase and the Gods of Asgard" have arrived at the H.M.S. Library!! https://t.co/F9tOcWJ27d 	 ReaderName:Dona Clements 	 ReaderScreenName:HALLSMSREADS 	 ReaderId:3729063797 	 userLocation: 	 FollowersCount:8 	 FriendsCount:6 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-22 18:51:44 
Tweet:@camphalfblood There's already a Magnus Chase archive on Fan Fiction. Net. But I haven't read any of the fanfics, b/c I've not read the book 	 ReaderName:Emma Lennon 	 ReaderScreenName:EmmaLennon3 	 ReaderId:524863784 	 userLocation:Lake Worth, Florida U.S.A. 	 FollowersCount:107 	 FriendsCount:222 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 18:06:40 
Tweet:@camphalfblood I haven't Magnus Chase yet. But I do remember you saying that Magnus is Annabeth's cousin. 	 ReaderName:Emma Lennon 	 ReaderScreenName:EmmaLennon3 	 ReaderId:524863784 	 userLocation:Lake Worth, Florida U.S.A. 	 FollowersCount:107 	 FriendsCount:222 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 17:58:10 
Tweet:@camphalfblood I couldn't picture the  Carter Kane books when I read them. I can see Magnus Chase just fine. Thank you for this gift. 	 ReaderName:Salma Jamal 	 ReaderScreenName:shieldarm19 	 ReaderId:3851629395 	 userLocation: 	 FollowersCount:66 	 FriendsCount:415 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 17:50:20 
Tweet:Huhu dying to read Magnus Chase but haven't finished the Percy Jackso series yet. 	 ReaderName:Jengskie ☁ 	 ReaderScreenName:MsJeanAdnaloy 	 ReaderId:55773275 	 userLocation:UST  	 FollowersCount:1179 	 FriendsCount:1300 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 17:24:10 
Tweet:@camphalfblood will the magnus chase be 3 book or 5 book series? Keep up the excellent work! 	 ReaderName:Faizan Munir Khan 	 ReaderScreenName:fmksr2009 	 ReaderId:392000589 	 userLocation:Islamabad, Pakistan 	 FollowersCount:110 	 FriendsCount:285 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 17:16:51 
Tweet:I love that freaking arrow reference in magnus chase @camphalfblood 	 ReaderName:Magnus Chase 	 ReaderScreenName:DarkKnightJolo 	 ReaderId:3008047747 	 userLocation:Gotham City 	 FollowersCount:123 	 FriendsCount:147 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 17:03:37 
Tweet:@brenmuffin noo problem hahahah oh and Magnus Chase was awsome. He is swag unlike Percy who is sassy. Lol 	 ReaderName:Sean 	 ReaderScreenName:seanivankenneth 	 ReaderId:1258978542 	 userLocation: 	 FollowersCount:467 	 FriendsCount:583 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 16:44:36 
Tweet:I GOT BADLANDS TODAY AND MAGNUS CHASE AND PJO GREEK HEROES 	 ReaderName:BETTER THAN REVENGE 	 ReaderScreenName:aswiftdaydream 	 ReaderId:2488284871 	 userLocation:Greece 	 FollowersCount:511 	 FriendsCount:955 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 16:41:32 
Tweet:Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer https://t.co/hJt0y83q1B 	 ReaderName:Conspiracy 	 ReaderScreenName:concowboy 	 ReaderId:42249595 	 userLocation:Hidden Base Earth 	 FollowersCount:189 	 FriendsCount:25 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 16:38:14 
Tweet:babysitting ame, we are having chicken soup and then were going to snuggle up and read magnus chase aw yiss :D 	 ReaderName:Stuart H 	 ReaderScreenName:stuart_pie 	 ReaderId:1335268406 	 userLocation:Cambridge UK 	 FollowersCount:17 	 FriendsCount:32 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 16:36:12 
Tweet:I wanna read Magnus Chase now but I haven't read Blood of Olympus yet 	 ReaderName:Teresita Zenya Maria 	 ReaderScreenName:tzentzen20 	 ReaderId:981602870 	 userLocation: 	 FollowersCount:134 	 FriendsCount:186 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 16:16:54 
Tweet:RT @camphalfblood: Photo: It appears we have an Italian cover for Magnus Chase. Title has been changed to The Sword of the... https://t.co/… 	 ReaderName:Mel 	 ReaderScreenName:MeluTommo 	 ReaderId:1686871345 	 userLocation:Camp Half-Blood❤  	 FollowersCount:308 	 FriendsCount:307 	 CreatedTime:False 	 Retweeted:87 	 RetweetCount:2015-10-22 16:12:48 
Tweet:For those interested here is my #review of the awesome MAGNUS CHASE AND THE GODS OF ASGARD by @camphalfblood https://t.co/ptKLyXTAAx 	 ReaderName:Jane Sadwoman 	 ReaderScreenName:throwthebones 	 ReaderId:20015974 	 userLocation:CT 	 FollowersCount:255 	 FriendsCount:596 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 15:48:31 
Tweet:Recommendation ~ How Magnus Chase Can Give You the After-Percy-Jackson Fix... https://t.co/dSkflcRZXK on @bloglovin 	 ReaderName:zairah Divino 	 ReaderScreenName:donyapotpot 	 ReaderId:129211662 	 userLocation:philippines 	 FollowersCount:330 	 FriendsCount:1177 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 15:44:10 
Tweet:I'm not sure if I'm encouraged or discouraged to read Magnus Chase. @djarell_17 https://t.co/bQkREIEcz5 	 ReaderName:zairah Divino 	 ReaderScreenName:donyapotpot 	 ReaderId:129211662 	 userLocation:philippines 	 FollowersCount:330 	 FriendsCount:1177 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-22 15:35:11 
Tweet:@pewdiepie wHEN YOU SEE MAGNUS CHASE IN ONE OF HE PICTURES AND YOU JUST 	 ReaderName:Ally 	 ReaderScreenName:MCGreekFreak 	 ReaderId:2582427126 	 userLocation:over the rainbow 	 FollowersCount:255 	 FriendsCount:277 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 15:25:23 
Tweet:RT @camphalfblood: Photo: It appears we have an Italian cover for Magnus Chase. Title has been changed to The Sword of the... https://t.co/… 	 ReaderName:PJ&O fan 	 ReaderScreenName:emmka132 	 ReaderId:2999750126 	 userLocation: 	 FollowersCount:64 	 FriendsCount:110 	 CreatedTime:False 	 Retweeted:87 	 RetweetCount:2015-10-22 15:09:41 
Tweet:Anya S: The new book Magnus Chase &amp; the Gods of Asgard is awesome! If you liked Percy Jackson, you'll love Magnus. https://t.co/tfFnbBNRrY 	 ReaderName:The 610 Cluster 	 ReaderScreenName:Ottoson610s 	 ReaderId:3592695617 	 userLocation: 	 FollowersCount:10 	 FriendsCount:3 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 15:05:45 
Tweet:On page 368 of Magnus Chase &amp; The Sword of Summer! @camphalfblood https://t.co/JYA2lFzrBs 	 ReaderName:Scare-dis 	 ReaderScreenName:MsArdychan 	 ReaderId:399907801 	 userLocation:California 	 FollowersCount:211 	 FriendsCount:445 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 14:44:50 
Tweet:Attention Rick Riordan fans! 
Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer - now on the shelves! https://t.co/sXPIuQhyWP 	 ReaderName:Auburndale Library 	 ReaderScreenName:AubComLib 	 ReaderId:44276909 	 userLocation:Auburndale, MA 	 FollowersCount:125 	 FriendsCount:1 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 14:40:40 
Tweet:Want to win One (1) of Three (3) Signed Copies of 'Magnus Chase' Book One? I just entered to win and you can too. https://t.co/7tIPsrw5Ps 	 ReaderName:danielle hammelef 	 ReaderScreenName:dhammelef 	 ReaderId:2970733244 	 userLocation: 	 FollowersCount:96 	 FriendsCount:1008 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-22 14:20:45 
